"x" "y" "sp"
7.125 53.5416666666667 "Populus_spp"
17.875 48.9583333333333 "Populus_spp"
15.0416666666667 50.9583333333333 "Populus_imagines"
20.375 50.2083333333333 "Populus_imagines"
12.2083333333333 53.7083333333333 "Populus_imagines"
22.2916666666667 50.2083333333333 "Populus_spp"
14.2083333333333 51.2083333333333 "Populus_imagines"
12.7083333333333 47.625 "Populus_spp"
17.9583333333333 46.875 "Populus_spp"
6.45833333333333 53.2916666666667 "Populus_spp"
7.95833333333333 46.9583333333333 "Populus_spp"
13.4583333333333 54.7083333333333 "Populus_spp"
25.7083333333333 48.7916666666667 "Populus_spp"
20.9583333333333 48.7083333333333 "Populus_spp"
18.375 48.2083333333333 "Populus_spp"
14.0416666666667 53.4583333333333 "Populus_imagines"
5.625 49.4583333333333 "Populus_spp"
14.5416666666667 50.4583333333333 "Populus_spp"
26.375 50.0416666666667 "Populus_spp"
11.5416666666667 49.2083333333333 "Populus_imagines"
17.2916666666667 53.5416666666667 "Populus_imagines"
20.875 49.2916666666667 "Populus_spp"
23.7916666666667 49.7916666666667 "Populus_spp"
17.125 53.2916666666667 "Populus_imagines"
18.375 48.125 "Populus_spp"
11.5416666666667 47.9583333333333 "Populus_spp"
3.04166666666667 50.9583333333333 "Populus_spp"
9.375 55.0416666666667 "Populus_spp"
15.2916666666667 49.7916666666667 "Populus_spp"
21.4583333333333 50.375 "Populus_spp"
13.4583333333333 47.2083333333333 "Populus_spp"
22.625 47.625 "Populus_spp"
18.9583333333333 51.875 "Populus_spp"
8.125 49.4583333333333 "Populus_spp"
16.5416666666667 47.9583333333333 "Populus_spp"
21.9583333333333 53.0416666666667 "Populus_spp"
16.2916666666667 51.7083333333333 "Populus_imagines"
7.20833333333333 48.2916666666667 "Populus_spp"
10.625 46.5416666666667 "Populus_spp"
19.2083333333333 49.4583333333333 "Populus_spp"
23.4583333333333 50.7916666666667 "Populus_spp"
18.0416666666667 47.9583333333333 "Populus_spp"
15.2083333333333 51.4583333333333 "Populus_imagines"
17.7083333333333 50.0416666666667 "Populus_spp"
25.2083333333333 50.375 "Populus_spp"
23.625 52.2916666666667 "Populus_spp"
14.4583333333333 48.7916666666667 "Populus_spp"
11.875 47.0416666666667 "Populus_spp"
5.125 50.2916666666667 "Populus_spp"
13.625 50.375 "Populus_spp"
5.45833333333333 51.9583333333333 "Populus_spp"
24.125 53.2916666666667 "Populus_spp"
18.7083333333333 51.0416666666667 "Populus_imagines"
4.54166666666666 50.9583333333333 "Populus_spp"
18.9583333333333 47.375 "Populus_spp"
19.125 48.125 "Populus_spp"
20.4583333333333 51.875 "Populus_imagines"
9.20833333333333 48.2083333333333 "Populus_spp"
11.5416666666667 53.2083333333333 "Populus_imagines"
10.5416666666667 53.0416666666667 "Populus_spp"
19.4583333333333 51.9583333333333 "Populus_imagines"
11.2083333333333 52.0416666666667 "Populus_spp"
9.125 50.2083333333333 "Populus_imagines"
22.4583333333333 52.9583333333333 "Populus_spp"
5.04166666666666 49.2916666666667 "Populus_spp"
21.2916666666667 47.9583333333333 "Populus_spp"
21.4583333333333 48.2916666666667 "Populus_spp"
7.875 52.7916666666667 "Populus_spp"
10.2916666666667 51.4583333333333 "Populus_imagines"
10.9583333333333 46.7916666666667 "Populus_spp"
11.125 47.7083333333333 "Populus_spp"
18.4583333333333 49.0416666666667 "Populus_spp"
6.79166666666666 49.625 "Populus_spp"
21.875 52.9583333333333 "Populus_spp"
10.2083333333333 51.4583333333333 "Populus_imagines"
18.875 51.625 "Populus_imagines"
10.2916666666667 51.375 "Populus_imagines"
10.5416666666667 46.9583333333333 "Populus_spp"
19.7916666666667 47.875 "Populus_spp"
6.375 52.9583333333333 "Populus_spp"
21.125 50.875 "Populus_imagines"
17.7083333333333 49.375 "Populus_spp"
23.875 49.875 "Populus_spp"
23.625 54.875 "Populus_spp"
15.625 54.125 "Populus_spp"
24.9583333333333 51.375 "Populus_spp"
9.45833333333333 54.2083333333333 "Populus_spp"
25.2916666666667 48.9583333333333 "Populus_spp"
17.375 47.2083333333333 "Populus_spp"
4.70833333333333 50.9583333333333 "Populus_spp"
12.7083333333333 51.4583333333333 "Populus_spp"
8.54166666666666 49.2916666666667 "Populus_spp"
9.20833333333333 55.2083333333333 "Populus_spp"
6.375 47.4583333333333 "Populus_spp"
16.375 49.875 "Populus_spp"
19.2083333333333 50.625 "Populus_imagines"
6.95833333333333 51.875 "Populus_spp"
16.875 52.625 "Populus_imagines"
6.625 47.9583333333333 "Populus_spp"
6.45833333333333 50.0416666666667 "Populus_spp"
6.20833333333333 48.2916666666667 "Populus_spp"
22.125 49.125 "Populus_spp"
21.875 48.7083333333333 "Populus_spp"
11.7916666666667 53.125 "Populus_imagines"
25.2916666666667 53.2083333333333 "Populus_spp"
6.125 51.0416666666667 "Populus_spp"
5.79166666666666 52.7916666666667 "Populus_spp"
16.7916666666667 47.875 "Populus_spp"
9.20833333333333 47.7916666666667 "Populus_spp"
19.0416666666667 47.375 "Populus_spp"
19.4583333333333 52.125 "Populus_spp"
10.4583333333333 47.875 "Populus_spp"
7.625 49.375 "Populus_spp"
6.45833333333333 50.5416666666667 "Populus_spp"
22.7083333333333 48.5416666666667 "Populus_spp"
10.625 52.0416666666667 "Populus_spp"
10.375 48.2083333333333 "Populus_spp"
10.0416666666667 47.125 "Populus_spp"
13.5416666666667 47.5416666666667 "Populus_spp"
18.4583333333333 51.7083333333333 "Populus_spp"
5.54166666666666 53.125 "Populus_spp"
6.875 53.125 "Populus_spp"
20.4583333333333 46.9583333333333 "Populus_spp"
15.0416666666667 51.375 "Populus_imagines"
6.04166666666666 53.0416666666667 "Populus_spp"
23.375 50.875 "Populus_spp"
6.625 48.9583333333333 "Populus_spp"
25.4583333333333 49.2083333333333 "Populus_spp"
16.4583333333333 54.2916666666667 "Populus_spp"
11.625 52.375 "Populus_imagines"
13.7916666666667 48.4583333333333 "Populus_spp"
11.375 48.2916666666667 "Populus_spp"
25.625 51.375 "Populus_spp"
12.0416666666667 49.2083333333333 "Populus_imagines"
5.375 48.2083333333333 "Populus_spp"
7.79166666666666 47.4583333333333 "Populus_spp"
22.4583333333333 47.2083333333333 "Populus_spp"
18.7916666666667 54.2916666666667 "Populus_spp"
8.875 54.375 "Populus_spp"
17.4583333333333 48.2916666666667 "Populus_spp"
8.375 48.9583333333333 "Populus_spp"
20.375 51.5416666666667 "Populus_imagines"
5.70833333333333 52.9583333333333 "Populus_spp"
23.2916666666667 51.7916666666667 "Populus_spp"
21.375 53.375 "Populus_spp"
10.2916666666667 48.5416666666667 "Populus_spp"
22.7083333333333 48.9583333333333 "Populus_spp"
14.5416666666667 48.7083333333333 "Populus_spp"
3.54166666666667 50.9583333333333 "Populus_spp"
10.5416666666667 52.125 "Populus_spp"
17.125 48.7083333333333 "Populus_spp"
16.875 47.9583333333333 "Populus_spp"
17.875 47.5416666666667 "Populus_spp"
4.45833333333333 50.2916666666667 "Populus_spp"
21.7916666666667 53.5416666666667 "Populus_spp"
7.95833333333333 46.875 "Populus_spp"
12.125 46.9583333333333 "Populus_spp"
11.0416666666667 52.375 "Populus_spp"
17.0416666666667 53.375 "Populus_imagines"
10.7083333333333 47.625 "Populus_spp"
24.4583333333333 48.7916666666667 "Populus_spp"
26.625 49.875 "Populus_spp"
24.7916666666667 48.125 "Populus_spp"
13.375 47.625 "Populus_spp"
9.54166666666666 51.5416666666667 "Populus_imagines"
10.2916666666667 54.375 "Populus_spp"
10.375 51.0416666666667 "Populus_imagines"
12.2083333333333 49.625 "Populus_imagines"
22.0416666666667 49.7083333333333 "Populus_spp"
18.9583333333333 52.625 "Populus_imagines"
15.625 50.2916666666667 "Populus_spp"
9.625 49.125 "Populus_spp"
18.125 53.125 "Populus_imagines"
17.875 48.4583333333333 "Populus_spp"
16.7083333333333 52.625 "Populus_imagines"
11.4583333333333 50.875 "Populus_imagines"
24.375 47.5416666666667 "Populus_spp"
26.7916666666667 50.125 "Populus_spp"
17.2916666666667 54.0416666666667 "Populus_spp"
8.875 47.7916666666667 "Populus_spp"
4.375 48.625 "Populus_spp"
24.2083333333333 49.625 "Populus_spp"
9.625 47.125 "Populus_spp"
24.625 51.875 "Populus_spp"
23.2083333333333 54.9583333333333 "Populus_spp"
6.875 51.625 "Populus_spp"
6.875 48.2083333333333 "Populus_spp"
14.375 47.9583333333333 "Populus_spp"
15.9583333333333 51.7916666666667 "Populus_imagines"
17.0416666666667 50.5416666666667 "Populus_spp"
9.125 53.375 "Populus_spp"
11.875 51.2916666666667 "Populus_spp"
11.375 50.2083333333333 "Populus_imagines"
8.875 48.2083333333333 "Populus_spp"
19.0416666666667 49.5416666666667 "Populus_spp"
21.9583333333333 50.4583333333333 "Populus_spp"
24.625 52.5416666666667 "Populus_spp"
10.875 55.2916666666667 "Populus_spp"
12.2916666666667 49.875 "Populus_imagines"
24.5416666666667 53.2083333333333 "Populus_spp"
9.45833333333333 51.875 "Populus_imagines"
20.125 54.7916666666667 "Populus_spp"
4.79166666666666 49.7916666666667 "Populus_spp"
12.9583333333333 50.9583333333333 "Populus_spp"
12.2916666666667 52.625 "Populus_imagines"
19.625 53.625 "Populus_spp"
24.2083333333333 47.4583333333333 "Populus_spp"
15.625 51.2916666666667 "Populus_imagines"
12.375 52.0416666666667 "Populus_imagines"
14.2916666666667 53.2916666666667 "Populus_imagines"
16.0416666666667 48.7916666666667 "Populus_spp"
22.7916666666667 52.2083333333333 "Populus_spp"
13.2916666666667 51.9583333333333 "Populus_imagines"
19.9583333333333 52.2916666666667 "Populus_spp"
13.9583333333333 51.4583333333333 "Populus_imagines"
16.125 50.4583333333333 "Populus_spp"
19.4583333333333 50.2916666666667 "Populus_imagines"
15.125 53.625 "Populus_spp"
23.2083333333333 53.4583333333333 "Populus_spp"
14.625 52.7916666666667 "Populus_imagines"
5.95833333333333 48.2083333333333 "Populus_spp"
10.0416666666667 52.625 "Populus_spp"
13.125 53.875 "Populus_imagines"
22.7083333333333 52.375 "Populus_spp"
21.375 55.2916666666667 "Populus_spp"
12.2083333333333 48.5416666666667 "Populus_spp"
13.375 48.4583333333333 "Populus_spp"
15.875 54.2083333333333 "Populus_spp"
21.0416666666667 49.7916666666667 "Populus_spp"
13.375 54.2916666666667 "Populus_spp"
16.7916666666667 54.0416666666667 "Populus_spp"
5.125 53.2916666666667 "Populus_spp"
25.7916666666667 51.2083333333333 "Populus_spp"
19.5416666666667 47.7916666666667 "Populus_spp"
18.7083333333333 53.7083333333333 "Populus_imagines"
21.7916666666667 53.7916666666667 "Populus_spp"
15.7083333333333 51.4583333333333 "Populus_imagines"
14.9583333333333 51.9583333333333 "Populus_imagines"
16.625 53.625 "Populus_imagines"
7.95833333333333 49.0416666666667 "Populus_spp"
4.875 51.2916666666667 "Populus_spp"
10.0416666666667 53.875 "Populus_spp"
22.0416666666667 48.2083333333333 "Populus_spp"
23.2916666666667 51.5416666666667 "Populus_spp"
8.95833333333333 53.875 "Populus_spp"
14.125 51.875 "Populus_imagines"
24.375 50.9583333333333 "Populus_spp"
24.125 49.375 "Populus_spp"
4.54166666666666 51.5416666666667 "Populus_spp"
14.125 48.7083333333333 "Populus_spp"
7.70833333333333 49.2916666666667 "Populus_spp"
9.29166666666666 48.0416666666667 "Populus_spp"
25.9583333333333 49.5416666666667 "Populus_spp"
4.54166666666666 49.9583333333333 "Populus_spp"
24.7916666666667 51.0416666666667 "Populus_spp"
24.625 52.875 "Populus_spp"
19.2916666666667 50.7083333333333 "Populus_imagines"
10.125 50.9583333333333 "Populus_imagines"
8.625 50.9583333333333 "Populus_imagines"
15.125 51.625 "Populus_imagines"
21.9583333333333 49.2916666666667 "Populus_spp"
22.2083333333333 48.0416666666667 "Populus_spp"
20.875 52.2916666666667 "Populus_spp"
21.2916666666667 54.375 "Populus_spp"
6.875 52.5416666666667 "Populus_spp"
10.375 54.875 "Populus_spp"
6.625 52.625 "Populus_spp"
8.875 48.4583333333333 "Populus_spp"
9.375 51.2916666666667 "Populus_imagines"
20.7916666666667 48.875 "Populus_spp"
5.375 52.125 "Populus_spp"
24.125 52.9583333333333 "Populus_spp"
21.2916666666667 51.4583333333333 "Populus_imagines"
13.2916666666667 52.9583333333333 "Populus_imagines"
6.375 49.2916666666667 "Populus_spp"
22.9583333333333 52.5416666666667 "Populus_spp"
9.04166666666666 54.2916666666667 "Populus_spp"
13.4583333333333 48.9583333333333 "Populus_spp"
16.7916666666667 52.9583333333333 "Populus_imagines"
14.0416666666667 50.5416666666667 "Populus_spp"
10.0416666666667 48.7083333333333 "Populus_spp"
14.375 51.875 "Populus_imagines"
5.875 48.375 "Populus_spp"
8.79166666666666 47.0416666666667 "Populus_spp"
8.70833333333333 50.875 "Populus_imagines"
22.125 53.7916666666667 "Populus_spp"
20.2083333333333 52.4583333333333 "Populus_spp"
11.7916666666667 55.125 "Populus_spp"
10.7916666666667 54.2916666666667 "Populus_spp"
20.125 54.875 "Populus_spp"
20.5416666666667 51.7083333333333 "Populus_imagines"
23.4583333333333 47.375 "Populus_spp"
21.2083333333333 50.7083333333333 "Populus_imagines"
13.0416666666667 53.4583333333333 "Populus_imagines"
16.9583333333333 53.7083333333333 "Populus_imagines"
15.375 52.875 "Populus_imagines"
25.7916666666667 50.9583333333333 "Populus_spp"
4.29166666666666 51.7916666666667 "Populus_spp"
13.4583333333333 51.5416666666667 "Populus_imagines"
10.7083333333333 54.9583333333333 "Populus_spp"
17.4583333333333 46.9583333333333 "Populus_spp"
21.9583333333333 54.0416666666667 "Populus_spp"
16.125 53.875 "Populus_spp"
23.375 54.0416666666667 "Populus_spp"
13.2083333333333 53.0416666666667 "Populus_imagines"
22.9583333333333 47.7083333333333 "Populus_spp"
8.875 51.125 "Populus_imagines"
24.5416666666667 52.5416666666667 "Populus_spp"
4.45833333333333 50.4583333333333 "Populus_spp"
11.875 49.5416666666667 "Populus_imagines"
18.4583333333333 51.0416666666667 "Populus_imagines"
23.5416666666667 54.2916666666667 "Populus_spp"
26.2083333333333 51.0416666666667 "Populus_spp"
13.7916666666667 49.125 "Populus_spp"
9.125 49.7916666666667 "Populus_spp"
18.375 48.875 "Populus_spp"
14.875 51.2916666666667 "Populus_imagines"
9.70833333333333 54.125 "Populus_spp"
11.7916666666667 50.625 "Populus_imagines"
5.20833333333333 49.7083333333333 "Populus_spp"
19.5416666666667 51.0416666666667 "Populus_imagines"
21.7083333333333 52.7083333333333 "Populus_spp"
25.5416666666667 51.0416666666667 "Populus_spp"
18.125 50.2083333333333 "Populus_spp"
13.875 48.875 "Populus_spp"
19.875 50.7916666666667 "Populus_imagines"
22.875 49.375 "Populus_spp"
17.5416666666667 46.875 "Populus_spp"
21.7083333333333 48.2083333333333 "Populus_spp"
6.79166666666666 49.875 "Populus_spp"
25.2916666666667 53.7083333333333 "Populus_spp"
9.875 47.0416666666667 "Populus_spp"
12.2083333333333 53.875 "Populus_imagines"
21.9583333333333 53.125 "Populus_spp"
21.2916666666667 48.2916666666667 "Populus_spp"
10.125 53.4583333333333 "Populus_spp"
6.79166666666666 50.375 "Populus_spp"
5.625 52.4583333333333 "Populus_spp"
23.4583333333333 53.125 "Populus_spp"
21.625 54.0416666666667 "Populus_spp"
19.875 50.4583333333333 "Populus_imagines"
8.875 53.625 "Populus_spp"
16.875 54.625 "Populus_spp"
7.70833333333333 53.375 "Populus_spp"
22.875 49.125 "Populus_spp"
11.7083333333333 54.625 "Populus_spp"
7.29166666666666 53.2916666666667 "Populus_spp"
9.95833333333333 46.875 "Populus_spp"
18.4583333333333 50.4583333333333 "Populus_spp"
20.0416666666667 50.2916666666667 "Populus_imagines"
10.4583333333333 48.5416666666667 "Populus_spp"
13.7083333333333 50.7083333333333 "Populus_spp"
11.7916666666667 52.4583333333333 "Populus_imagines"
21.2083333333333 53.125 "Populus_spp"
15.875 48.7916666666667 "Populus_spp"
22.9583333333333 53.7916666666667 "Populus_spp"
11.2916666666667 53.0416666666667 "Populus_imagines"
12.625 51.9583333333333 "Populus_imagines"
15.9583333333333 54.2916666666667 "Populus_spp"
8.70833333333333 47.125 "Populus_spp"
22.7083333333333 53.2083333333333 "Populus_spp"
13.0416666666667 49.9583333333333 "Populus_imagines"
11.625 53.875 "Populus_spp"
7.375 47.7083333333333 "Populus_spp"
21.9583333333333 49.125 "Populus_spp"
11.4583333333333 54.7083333333333 "Populus_spp"
22.625 51.2916666666667 "Populus_spp"
10.2916666666667 46.7916666666667 "Populus_spp"
18.0416666666667 47.2916666666667 "Populus_spp"
5.95833333333333 52.125 "Populus_spp"
10.375 51.625 "Populus_imagines"
15.9583333333333 47.625 "Populus_spp"
25.625 50.875 "Populus_spp"
8.45833333333333 53.2083333333333 "Populus_spp"
16.875 49.2916666666667 "Populus_spp"
16.875 47.7916666666667 "Populus_spp"
17.7916666666667 51.625 "Populus_spp"
9.04166666666666 47.9583333333333 "Populus_spp"
24.125 49.0416666666667 "Populus_spp"
10.2083333333333 47.625 "Populus_spp"
22.0416666666667 53.125 "Populus_spp"
24.0416666666667 48.375 "Populus_spp"
14.2083333333333 53.2083333333333 "Populus_imagines"
23.875 54.7916666666667 "Populus_spp"
20.875 54.875 "Populus_spp"
9.45833333333333 52.125 "Populus_spp"
8.125 50.2083333333333 "Populus_spp"
7.95833333333333 47.2916666666667 "Populus_spp"
25.0416666666667 52.2083333333333 "Populus_spp"
19.875 51.875 "Populus_imagines"
22.4583333333333 52.875 "Populus_spp"
17.4583333333333 48.7083333333333 "Populus_spp"
18.7916666666667 46.7916666666667 "Populus_spp"
11.7083333333333 53.7083333333333 "Populus_imagines"
10.4583333333333 46.625 "Populus_spp"
4.875 50.875 "Populus_spp"
19.0416666666667 51.7916666666667 "Populus_imagines"
17.2916666666667 50.2916666666667 "Populus_spp"
7.04166666666666 48.875 "Populus_spp"
4.95833333333333 50.875 "Populus_spp"
9.29166666666666 51.875 "Populus_imagines"
8.70833333333333 48.5416666666667 "Populus_spp"
11.7083333333333 51.125 "Populus_spp"
19.2916666666667 53.875 "Populus_spp"
17.875 50.125 "Populus_spp"
25.7083333333333 52.625 "Populus_spp"
21.2083333333333 52.375 "Populus_spp"
11.125 55.375 "Populus_spp"
15.625 49.2916666666667 "Populus_spp"
6.70833333333333 47.2916666666667 "Populus_spp"
7.45833333333333 50.7083333333333 "Populus_spp"
20.125 49.2083333333333 "Populus_spp"
23.9583333333333 50.0416666666667 "Populus_spp"
15.125 53.7916666666667 "Populus_spp"
13.875 49.125 "Populus_spp"
9.54166666666666 49.7916666666667 "Populus_spp"
7.20833333333333 47.4583333333333 "Populus_spp"
6.04166666666666 47.5416666666667 "Populus_spp"
24.125 51.125 "Populus_spp"
6.95833333333333 52.9583333333333 "Populus_spp"
22.375 49.7083333333333 "Populus_spp"
19.625 52.875 "Populus_imagines"
13.2083333333333 48.125 "Populus_spp"
12.2083333333333 46.9583333333333 "Populus_spp"
6.95833333333333 48.5416666666667 "Populus_spp"
17.9583333333333 54.625 "Populus_spp"
17.4583333333333 52.0416666666667 "Populus_imagines"
10.4583333333333 51.375 "Populus_imagines"
17.875 52.7083333333333 "Populus_imagines"
19.9583333333333 54.5416666666667 "Populus_spp"
10.9583333333333 51.2083333333333 "Populus_imagines"
17.875 51.375 "Populus_spp"
6.45833333333333 48.875 "Populus_spp"
20.875 49.125 "Populus_spp"
22.375 48.625 "Populus_spp"
5.79166666666666 49.2916666666667 "Populus_spp"
16.4583333333333 51.7916666666667 "Populus_imagines"
22.375 54.9583333333333 "Populus_spp"
24.9583333333333 53.375 "Populus_spp"
7.29166666666666 46.9583333333333 "Populus_spp"
10.2916666666667 46.875 "Populus_spp"
3.95833333333333 51.2083333333333 "Populus_spp"
13.0416666666667 53.375 "Populus_imagines"
21.625 54.7916666666667 "Populus_spp"
3.95833333333333 49.5416666666667 "Populus_spp"
15.7916666666667 53.625 "Populus_spp"
16.7083333333333 51.125 "Populus_spp"
12.7083333333333 54.125 "Populus_spp"
12.375 50.125 "Populus_imagines"
12.4583333333333 54.0416666666667 "Populus_spp"
16.2083333333333 51.4583333333333 "Populus_imagines"
8.875 47.375 "Populus_spp"
24.7083333333333 49.7916666666667 "Populus_spp"
25.7916666666667 52.9583333333333 "Populus_spp"
16.2916666666667 48.7083333333333 "Populus_spp"
8.375 50.7083333333333 "Populus_imagines"
9.20833333333333 49.4583333333333 "Populus_spp"
12.7916666666667 53.7916666666667 "Populus_imagines"
24.4583333333333 53.2083333333333 "Populus_spp"
16.125 52.2916666666667 "Populus_imagines"
18.9583333333333 53.5416666666667 "Populus_imagines"
14.7083333333333 49.375 "Populus_spp"
15.125 48.7916666666667 "Populus_spp"
15.625 48.9583333333333 "Populus_spp"
9.04166666666666 47.4583333333333 "Populus_spp"
22.5416666666667 54.7916666666667 "Populus_spp"
20.7916666666667 49.125 "Populus_spp"
10.4583333333333 47.2916666666667 "Populus_spp"
19.375 52.375 "Populus_imagines"
18.2916666666667 50.5416666666667 "Populus_spp"
14.125 53.625 "Populus_imagines"
24.7916666666667 54.2916666666667 "Populus_spp"
9.04166666666666 53.2916666666667 "Populus_spp"
17.875 54.2083333333333 "Populus_spp"
14.4583333333333 48.0416666666667 "Populus_spp"
21.2916666666667 47.875 "Populus_spp"
18.7083333333333 50.375 "Populus_imagines"
21.7916666666667 55.125 "Populus_spp"
20.9583333333333 50.375 "Populus_imagines"
10.7916666666667 51.375 "Populus_imagines"
22.875 53.125 "Populus_spp"
12.7916666666667 47.0416666666667 "Populus_spp"
9.875 54.7083333333333 "Populus_spp"
23.5416666666667 50.9583333333333 "Populus_spp"
12.375 47.9583333333333 "Populus_spp"
16.7916666666667 54.5416666666667 "Populus_spp"
11.7916666666667 48.375 "Populus_spp"
4.45833333333333 49.2083333333333 "Populus_spp"
13.875 49.7083333333333 "Populus_spp"
23.5416666666667 47.9583333333333 "Populus_spp"
9.125 48.4583333333333 "Populus_spp"
5.875 49.5416666666667 "Populus_spp"
24.875 52.5416666666667 "Populus_spp"
10.5416666666667 51.125 "Populus_imagines"
8.875 50.2083333333333 "Populus_imagines"
19.125 52.625 "Populus_imagines"
26.2083333333333 51.2083333333333 "Populus_spp"
